pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
34242437,2021,Alarm,misclassification,discriminative,0.920,AI diagnostic accuracy assessed for rare skin cancer detection/classification errors,q7_failuremode_v1,claude-sonnet-4-6
40849634,2025,Alarm,misclassification,generative,0.920,"LLMs evaluated on accuracy/wrong answers in MCQ exam, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
38273152,2024,Alarm,misclassification,generative,0.870,"LLM accuracy in diagnosis and triage assessed; wrong labels/diagnoses, not fabricated references",q7_failuremode_v1,claude-sonnet-4-6
34969610,2022,Alarm,misclassification,discriminative,0.850,"Audit of FDA-regulated imaging AI validation; concerns about generalizability, bias, classification performance",q7_failuremode_v1,claude-sonnet-4-6
33369050,2021,Alarm,misclassification,discriminative,0.550,"Focuses on bias in AI predictions/inferences from mHealth data, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40730644,2025,Alarm,both,generative,0.900,Evaluates both hallucinations (confabulation) and accuracy/performance scores (misclassification) in LLMs,q7_failuremode_v1,claude-sonnet-4-6
39325705,2024,Alarm,misclassification,generative,0.920,LLM accuracy on exam questions compared to trainees; performance/scoring evaluation,q7_failuremode_v1,claude-sonnet-4-6
36165796,2023,Alarm,misclassification,discriminative,0.950,DL prediction model evaluated for bias and generalizability errors in bone age estimation,q7_failuremode_v1,claude-sonnet-4-6
35470133,2022,Alarm,misclassification,discriminative,0.950,Classification bias with higher false negative rates for females in liver disease prediction models,q7_failuremode_v1,claude-sonnet-4-6
40961357,2025,Alarm,misclassification,both,0.900,Compares classification accuracy of LLMs and dedicated ECG AI for MI detection; wrong predictions are the focus.,q7_failuremode_v1,claude-sonnet-4-6
40605830,2025,Alarm,misclassification,generative,0.820,"generative image model produces biased/inaccurate demographic representations, not fabricated text",q7_failuremode_v1,claude-sonnet-4-6
41486195,2026,Alarm,misclassification,generative,0.950,LLM diagnostic accuracy on multiple-choice questions compared to expert clinicians,q7_failuremode_v1,claude-sonnet-4-6
40404499,2025,Alarm,misclassification,discriminative,0.950,"Deep learning prediction model shows degraded performance due to selection bias, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40844612,2025,Alarm,misclassification,both,0.720,AI report quality/accuracy evaluated; involves generative preliminary reports and discriminative EDX interpretation,q7_failuremode_v1,claude-sonnet-4-6
37812411,2023,Alarm,none_or_unclear,unclear,0.700,"Policy/regulatory critique, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38789133,2024,Alarm,misclassification,generative,0.850,LLM evaluated for diagnostic accuracy/classification errors in ophthalmic image interpretation,q7_failuremode_v1,claude-sonnet-4-6
38910941,2024,Alarm,misclassification,generative,0.850,"ChatGPT diagnostic inconsistency/inaccuracy for AD/MCI stages, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40230830,2025,Alarm,misclassification,generative,0.850,"LLM responses scored for accuracy/concordance with guidelines, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40725794,2025,Alarm,misclassification,generative,0.820,LLM accuracy evaluated on correct vs incorrect clinical recommendations; some inconsistency noted but primary focus is correctness/accuracy,q7_failuremode_v1,claude-sonnet-4-6
37679532,2023,Alarm,confabulation,generative,0.970,ChatGPT generates erroneous/non-existent fabricated references in scientific writing,q7_failuremode_v1,claude-sonnet-4-6
35568691,2022,Alarm,misclassification,discriminative,0.600,Bias/miscalibration in predictive health models across racial groups implied,q7_failuremode_v1,claude-sonnet-4-6
37820865,2024,Alarm,misclassification,discriminative,0.900,AI algorithms rank/classify embryo quality; poor agreement reflects prediction/classification errors,q7_failuremode_v1,claude-sonnet-4-6
37024020,2023,Alarm,misclassification,discriminative,0.820,focuses on supervised ML prediction/diagnostic models and their reporting/validation issues,q7_failuremode_v1,claude-sonnet-4-6
40665345,2025,Alarm,misclassification,generative,0.820,"LLMs produce biased predictions/recommendations based on sociodemographic attributes, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40367652,2025,Alarm,misclassification,generative,0.900,"LLMs assigned wrong CPT codes; accuracy/correctness evaluated, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39230409,2024,Alarm,misclassification,generative,0.920,"LLMs evaluated on staging accuracy/classification errors, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40047903,2025,Alarm,misclassification,generative,0.800,"LLM evaluated for accuracy/guideline adherence, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41515664,2026,Alarm,misclassification,both,0.900,LLMs evaluated for diagnostic accuracy on trichoscopic images vs. human dermatologists; classification errors measured,q7_failuremode_v1,claude-sonnet-4-6
41436330,2025,Alarm,misclassification,both,0.820,Wrong shade predictions (misclassification) evaluated across generative AI and discriminative digital tools,q7_failuremode_v1,claude-sonnet-4-6
40864898,2025,Alarm,misclassification,discriminative,0.950,ML predictive models show inflated/misleading classification performance due to EHR diagnostic misclassification bias,q7_failuremode_v1,claude-sonnet-4-6
39318971,2024,Alarm,misclassification,generative,0.820,"GPT-4 gives incorrect/incomplete guideline-based recommendations, wrong clinical decisions, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
41160724,2025,Alarm,both,generative,0.920,Both hallucinated citations and inaccurate/misclassified supplement effectiveness claims explicitly measured,q7_failuremode_v1,claude-sonnet-4-6
41569828,2026,Alarm,none_or_unclear,unclear,0.950,Philosophical/ethical argument about AI nature; no failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41091603,2025,Alarm,both,generative,0.920,Explicitly measures hallucination rate and diagnostic accuracy/correctness in LLMs,q7_failuremode_v1,claude-sonnet-4-6
39532254,2025,Alarm,misclassification,discriminative,0.850,Scoping review of biased predictions/classifications in clinical ML models across demographic groups,q7_failuremode_v1,claude-sonnet-4-6
40958411,2026,Alarm,misclassification,generative,0.950,"LLMs evaluated for detection accuracy; false positives/negatives, poor specificity reported",q7_failuremode_v1,claude-sonnet-4-6
36877519,2023,Alarm,misclassification,discriminative,0.900,"Evaluates diagnostic AI models for psychiatric classification bias, poor calibration, false predictions",q7_failuremode_v1,claude-sonnet-4-6
37814369,2024,Alarm,misclassification,generative,0.880,"LLM accuracy evaluated against expert answers; wrong answers, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41909033,2026,Alarm,misclassification,generative,0.820,"LLMs produce incorrect nutrient calculations/predictions, systematic underestimation errors",q7_failuremode_v1,claude-sonnet-4-6
41208202,2026,Alarm,confabulation,generative,0.820,"AI video generators produced inaccurate, missing, or irrelevant content—fabricated/unfaithful outputs",q7_failuremode_v1,claude-sonnet-4-6
35175575,2022,Alarm,misclassification,discriminative,0.720,"Concerns about opaque predictive models' performance, generalisability, and utility in sports medicine",q7_failuremode_v1,claude-sonnet-4-6
41265113,2026,Alarm,misclassification,generative,0.920,"LLM accuracy on image-based radiology MCQs measured; wrong answer selection, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40639839,2025,Alarm,misclassification,discriminative,0.900,"ML models predicting race/ethnicity from vitals, evaluating classification bias and accuracy",q7_failuremode_v1,claude-sonnet-4-6
41213177,2026,Alarm,confabulation,generative,0.950,ChatGPT hallucinations in medical literature searches; fabricated references explicitly described,q7_failuremode_v1,claude-sonnet-4-6
39719573,2024,Alarm,both,generative,0.950,Fabricated citations and factual errors (confabulation) plus wrong calculations/predictions (misclassification),q7_failuremode_v1,claude-sonnet-4-6
37517980,2023,Alarm,misclassification,generative,0.900,"LLM accuracy on exam questions evaluated; wrong answers, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39837727,2025,Alarm,none_or_unclear,discriminative,0.600,"Focuses on gender representation gaps in auto-segmentation tools, not a specific failure mechanism",q7_failuremode_v1,claude-sonnet-4-6
38070128,2024,Alarm,misclassification,generative,0.900,"LLMs evaluated on decision accuracy/correctness, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41615479,2026,Alarm,misclassification,both,0.870,ChatGPT prediction accuracy compared to classical discriminative scoring systems for stone-free outcomes,q7_failuremode_v1,claude-sonnet-4-6
39532572,2025,Alarm,misclassification,generative,0.870,"Evaluates LLM accuracy/correctness on dental exam questions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40119714,2025,Alarm,both,generative,0.880,LLMs gave incorrect recommendations (misclassification) and potentially fabricated references (confabulation),q7_failuremode_v1,claude-sonnet-4-6
38638404,2024,Alarm,misclassification,generative,0.920,"LLM safety classifications compared against Micromedex; wrong labels, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41537664,2026,Alarm,none_or_unclear,generative,0.600,"General feasibility/safety framing for foundation models in ICU, no specific mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41968951,2026,Alarm,misclassification,generative,0.880,ChatGPT evaluated for classification accuracy of DDIs; false negatives dominate errors,q7_failuremode_v1,claude-sonnet-4-6
39050145,2024,Alarm,misclassification,generative,0.850,"LLM accuracy evaluated on clinical pharmacy questions; wrong/incomplete answers, not fabrication focus",q7_failuremode_v1,claude-sonnet-4-6
37827111,2023,Alarm,misclassification,discriminative,0.950,Deep learning models predicting MGMT methylation status from MRI; poor predictive performance evaluated,q7_failuremode_v1,claude-sonnet-4-6
39965220,2025,Alarm,confabulation,generative,0.820,"AI chatbots providing inaccurate/fabricated medical information, misinformation framing",q7_failuremode_v1,claude-sonnet-4-6
38417624,2024,Alarm,misclassification,generative,0.920,"LLM evaluated for diagnostic accuracy and management correctness, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37523918,2023,Alarm,misclassification,discriminative,0.950,MRI-based classification models show biased/poor diagnostic accuracy due to dataset confounders,q7_failuremode_v1,claude-sonnet-4-6
40273637,2025,Alarm,misclassification,discriminative,0.950,"AI triage tool produces wrong urgency classifications, over/undertriage errors",q7_failuremode_v1,claude-sonnet-4-6
39930399,2025,Alarm,misclassification,generative,0.900,"LLM accuracy on exam questions measured; wrong answers are misclassification, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37100503,2023,Alarm,misclassification,discriminative,0.920,"Classification models overestimate accuracy due to data inflation effects, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
33940578,2022,Alarm,misclassification,discriminative,0.850,AI detection/characterization system fails to correctly predict resection status,q7_failuremode_v1,claude-sonnet-4-6
39477547,2024,Alarm,misclassification,generative,0.850,"ChatGPT evaluated for accuracy in identifying positioning errors, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37686504,2023,Alarm,misclassification,discriminative,0.970,adversarial pixel attacks causing wrong classification in DNN medical image models,q7_failuremode_v1,claude-sonnet-4-6
40941678,2025,Alarm,misclassification,both,0.920,Compares diagnostic accuracy of discriminative AI (S-Detect) and elastography for thyroid nodule classification,q7_failuremode_v1,claude-sonnet-4-6
40056436,2025,Alarm,misclassification,both,0.950,"Compares LLM vs discriminative ML prediction accuracy, calibration, fairness—no fabrication involved",q7_failuremode_v1,claude-sonnet-4-6
40353026,2025,Alarm,misclassification,generative,0.720,ChatGPT gives wrong clinical answers influencing student decisions; accuracy/correctness focus,q7_failuremode_v1,claude-sonnet-4-6
40916988,2025,Alarm,none_or_unclear,unclear,0.850,General AI risk framing about AGI threats; no specific mechanism evaluated empirically,q7_failuremode_v1,claude-sonnet-4-6
40690274,2026,Alarm,both,generative,0.820,ChatGPT produces incorrect/insufficient info (misclassification) and factual inaccuracies/misinformation (confabulation),q7_failuremode_v1,claude-sonnet-4-6
36001408,2022,Alarm,misclassification,discriminative,0.950,AI detection system failed to improve adenoma detection; false negatives/missed polyps implied,q7_failuremode_v1,claude-sonnet-4-6
